Year,Round,Team1,Team2,Team1_Seed,Team2_Seed,SeedDiff,Team1_AdjEM,Team2_AdjEM,Team1_AdjO,Team2_AdjO,Team1_AdjD,Team2_AdjD,Team1_AdjT,Team2_AdjT,Team1_Luck,Team2_Luck,Team1_SOS,Team2_SOS,Team1_NCSOS,Team2_NCSOS,Team1_KenPomRank,Team2_KenPomRank,Team1_ELO,Team2_ELO,Team1_Q1Wins,Team2_Q1Wins,Team1_Won,Team1_OffenseRating,Team2_OffenseRating,Team1_DefenseRating,Team2_DefenseRating
2021,Round16,Maryland,Alabama,10,2,8,18.7175,24.9876,110.916,111.722,92.1984,86.734,65.3286,73.9267,0.0,0.0,0.0,0.0,0.0,0.0,31,8,68,4,4,8,0,6.737317876,7.330155588,5.78320342,12.36879168
2021,R64,Baylor,Wisconsin,1,9,-8,29.4969,22.6545,123.265,112.522,93.7679,89.8672,68.3891,64.9341,0.0,0.0,0.0,0.0,0.0,0.0,4,10,3,55,8,5,1,15.6923419,5.930285257,7.6381699,9.422197807
2021,R64,Wisconsin,Baylor,9,1,8,22.6545,29.4969,112.522,123.265,89.8672,93.7679,64.9341,68.3891,0.0,0.0,0.0,0.0,0.0,0.0,10,4,55,3,5,8,0,5.930285257,15.6923419,9.422197807,7.6381699
2021,Round16,Villanova,North Texas,5,13,-8,22.6184,11.6975,118.602,105.362,95.984,93.6646,65.0666,63.0896,0.0,0.0,0.0,0.0,0.0,0.0,12,71,27,61,5,0,1,12.30270687,2.116620233,6.217743887,5.568915242
2021,Round16,North Texas,Villanova,13,5,8,11.6975,22.6184,105.362,118.602,93.6646,95.984,63.0896,65.0666,0.0,0.0,0.0,0.0,0.0,0.0,71,12,61,27,0,5,0,2.116620233,12.30270687,5.568915242,6.217743887
2021,Round8,Arkansas,Texas Tech,3,6,-3,21.5292,20.9465,111.502,112.362,89.9724,91.4155,73.1045,65.3672,0.0,0.0,0.0,0.0,0.0,0.0,18,23,9,48,6,4,1,6.724736081,7.843452345,9.191112534,8.961014116
2021,Round8,Texas Tech,Arkansas,6,3,3,20.9465,21.5292,112.362,111.502,91.4155,89.9724,65.3672,73.1045,0.0,0.0,0.0,0.0,0.0,0.0,23,18,48,9,4,6,0,7.843452345,6.724736081,8.961014116,9.191112534
2021,Round16,Oral Roberts,Florida,15,7,8,1.21622,17.5522,108.656,110.975,107.44,93.4227,71.7646,68.6479,0.0,0.0,0.0,0.0,0.0,0.0,152,37,119,51,0,5,1,4.811142212,7.3650897,-4.714112596,7.598071129
2021,Round16,Florida,Oral Roberts,7,15,-8,17.5522,1.21622,110.975,108.656,93.4227,107.44,68.6479,71.7646,0.0,0.0,0.0,0.0,0.0,0.0,37,152,51,119,5,0,0,7.3650897,4.811142212,7.598071129,-4.714112596
2021,Round16,Loyola Chicago,Illinois,8,1,7,23.7539,30.6122,110.416,118.957,86.6625,88.3445,64.1938,70.7135,0.0,0.0,0.0,0.0,0.0,0.0,9,3,8,2,2,12,1,8.370254012,12.8775115,11.05283366,9.662428775
2021,Round16,Illinois,Loyola Chicago,1,8,-7,30.6122,23.7539,118.957,110.416,88.3445,86.6625,70.7135,64.1938,0.0,0.0,0.0,0.0,0.0,0.0,3,9,2,8,12,2,0,12.8775115,8.370254012,9.662428775,11.05283366
2021,Round8,Oregon St.,Oklahoma St.,12,4,8,10.1728,18.7671,109.326,110.059,99.1533,91.2923,65.3971,71.9524,0.0,0.0,0.0,0.0,0.0,0.0,85,30,36,11,5,10,1,4.892265703,6.511631158,1.508799754,9.137595665
2021,Round8,Oklahoma St.,Oregon St.,4,12,-8,18.7671,10.1728,110.059,109.326,91.2923,99.1533,71.9524,65.3971,0.0,0.0,0.0,0.0,0.0,0.0,30,85,11,36,10,5,0,6.511631158,4.892265703,9.137595665,1.508799754
2021,Round16,Syracuse,West Virginia,11,3,8,16.2268,20.3206,113.82,116.128,97.5937,95.8073,69.2068,69.6016,0.0,0.0,0.0,0.0,0.0,0.0,41,27,44,31,1,7,1,8.707867651,10.36418028,4.863194164,6.5068962
2021,Round16,West Virginia,Syracuse,3,11,-8,20.3206,16.2268,116.128,113.82,95.8073,97.5937,69.6016,69.2068,0.0,0.0,0.0,0.0,0.0,0.0,27,41,31,44,7,1,0,10.36418028,8.707867651,6.5068962,4.863194164
2021,E8,Houston,Rutgers,2,10,-8,28.8202,18.1428,118.922,108.651,90.1017,90.5084,64.9246,67.7741,0.0,0.0,0.0,0.0,0.0,0.0,6,34,5,62,2,4,1,13.99504885,3.069281386,10.69099301,9.581098575
2021,E8,Rutgers,Houston,10,2,8,18.1428,28.8202,108.651,118.922,90.5084,90.1017,67.7741,64.9246,0.0,0.0,0.0,0.0,0.0,0.0,34,6,62,5,4,2,0,3.069281386,13.99504885,9.581098575,10.69099301
2021,R32,Gonzaga,Creighton,1,5,-4,36.6241,21.3051,126.111,114.87,89.4872,93.5652,74.7701,69.0627,0.0,0.0,0.0,0.0,0.0,0.0,1,19,1,21,8,7,1,18.90526102,10.89874237,8.901277707,7.258315968
2021,R32,Creighton,Gonzaga,5,1,4,21.3051,36.6241,114.87,126.111,93.5652,89.4872,69.0627,74.7701,0.0,0.0,0.0,0.0,0.0,0.0,19,1,21,1,7,8,0,10.89874237,18.90526102,7.258315968,8.901277707
2021,Round8,Southern California,Oregon,6,7,-1,22.2245,17.6799,112.883,114.453,90.6583,96.7728,67.2898,67.2355,0.0,0.0,0.0,0.0,0.0,0.0,14,36,1500,13,0,2,1,,10.70100712,,4.650992086
2021,Round8,Oregon,Southern California,7,6,1,17.6799,22.2245,114.453,112.883,96.7728,90.6583,67.2355,67.2898,0.0,0.0,0.0,0.0,0.0,0.0,36,14,13,1500,2,0,0,,10.70100712,,4.650992086
2021,Round8,Michigan,Florida St.,1,4,-3,30.7915,22.0698,119.434,116.442,88.6425,94.3726,66.8217,70.5582,0.0,0.0,0.0,0.0,0.0,0.0,2,15,6,26,8,3,1,13.48545106,10.86879366,9.400261649,6.948998363
2021,Round8,Florida St.,Michigan,4,1,3,22.0698,30.7915,116.442,119.434,94.3726,88.6425,70.5582,66.8217,0.0,0.0,0.0,0.0,0.0,0.0,15,2,26,6,3,8,0,10.86879366,13.48545106,6.948998363,9.400261649
2021,E8,UCLA,Alabama,11,2,9,15.9175,24.9876,113.403,111.722,97.4859,86.734,64.6928,73.9267,0.0,0.0,0.0,0.0,0.0,0.0,44,8,39,4,2,8,1,9.05896465,7.330155588,4.26293726,12.36879168
2021,E8,Alabama,UCLA,2,11,-9,24.9876,15.9175,111.722,113.403,86.734,97.4859,73.9267,64.6928,0.0,0.0,0.0,0.0,0.0,0.0,8,44,4,39,8,2,0,7.330155588,9.05896465,12.36879168,4.26293726
2021,R64,Baylor,Villanova,1,5,-4,29.4969,22.6184,123.265,118.602,93.7679,95.984,68.3891,65.0666,0.0,0.0,0.0,0.0,0.0,0.0,4,12,3,27,8,5,1,15.6923419,12.30270687,7.6381699,6.217743887
2021,R64,Villanova,Baylor,5,1,4,22.6184,29.4969,118.602,123.265,95.984,93.7679,65.0666,68.3891,0.0,0.0,0.0,0.0,0.0,0.0,12,4,27,3,5,8,0,12.30270687,15.6923419,6.217743887,7.6381699
2021,Round8,Arkansas,Oral Roberts,3,15,-12,21.5292,1.21622,111.502,108.656,89.9724,107.44,73.1045,71.7646,0.0,0.0,0.0,0.0,0.0,0.0,18,152,9,119,6,0,1,6.724736081,4.811142212,9.191112534,-4.714112596
2021,Round8,Oral Roberts,Arkansas,15,3,12,1.21622,21.5292,108.656,111.502,107.44,89.9724,71.7646,73.1045,0.0,0.0,0.0,0.0,0.0,0.0,152,18,119,9,0,6,0,4.811142212,6.724736081,-4.714112596,9.191112534
2021,Round8,Oregon St.,Loyola Chicago,12,8,4,10.1728,23.7539,109.326,110.416,99.1533,86.6625,65.3971,64.1938,0.0,0.0,0.0,0.0,0.0,0.0,85,9,36,8,5,2,1,4.892265703,8.370254012,1.508799754,11.05283366
2021,Round8,Loyola Chicago,Oregon St.,8,12,-4,23.7539,10.1728,110.416,109.326,86.6625,99.1533,64.1938,65.3971,0.0,0.0,0.0,0.0,0.0,0.0,9,85,8,36,2,5,0,8.370254012,4.892265703,11.05283366,1.508799754
2021,E8,Houston,Syracuse,2,11,-9,28.8202,16.2268,118.922,113.82,90.1017,97.5937,64.9246,69.2068,0.0,0.0,0.0,0.0,0.0,0.0,6,41,5,44,2,1,1,13.99504885,8.707867651,10.69099301,4.863194164
2021,E8,Syracuse,Houston,11,2,9,16.2268,28.8202,113.82,118.922,97.5937,90.1017,69.2068,64.9246,0.0,0.0,0.0,0.0,0.0,0.0,41,6,44,5,1,2,0,8.707867651,13.99504885,4.863194164,10.69099301
2021,R32,Gonzaga,Southern California,1,6,-5,36.6241,22.2245,126.111,112.883,89.4872,90.6583,74.7701,67.2898,0.0,0.0,0.0,0.0,0.0,0.0,1,14,1,1500,8,0,1,18.90526102,,8.901277707,
2021,R32,Southern California,Gonzaga,6,1,5,22.2245,36.6241,112.883,126.111,90.6583,89.4872,67.2898,74.7701,0.0,0.0,0.0,0.0,0.0,0.0,14,1,1500,1,0,8,0,18.90526102,,8.901277707,
2021,E8,UCLA,Michigan,11,1,10,15.9175,30.7915,113.403,119.434,97.4859,88.6425,64.6928,66.8217,0.0,0.0,0.0,0.0,0.0,0.0,44,2,39,6,2,8,1,9.05896465,13.48545106,4.26293726,9.400261649
2021,E8,Michigan,UCLA,1,11,-10,30.7915,15.9175,119.434,113.403,88.6425,97.4859,66.8217,64.6928,0.0,0.0,0.0,0.0,0.0,0.0,2,44,6,39,8,2,0,13.48545106,9.05896465,9.400261649,4.26293726
2021,R64,Baylor,Arkansas,1,3,-2,29.4969,21.5292,123.265,111.502,93.7679,89.9724,68.3891,73.1045,0.0,0.0,0.0,0.0,0.0,0.0,4,18,3,9,8,6,1,15.6923419,6.724736081,7.6381699,9.191112534
2021,R64,Arkansas,Baylor,3,1,2,21.5292,29.4969,111.502,123.265,89.9724,93.7679,73.1045,68.3891,0.0,0.0,0.0,0.0,0.0,0.0,18,4,9,3,6,8,0,6.724736081,15.6923419,9.191112534,7.6381699
2021,E8,Houston,Oregon St.,2,12,-10,28.8202,10.1728,118.922,109.326,90.1017,99.1533,64.9246,65.3971,0.0,0.0,0.0,0.0,0.0,0.0,6,85,5,36,2,5,1,13.99504885,4.892265703,10.69099301,1.508799754
2021,E8,Oregon St.,Houston,12,2,10,10.1728,28.8202,109.326,118.922,99.1533,90.1017,65.3971,64.9246,0.0,0.0,0.0,0.0,0.0,0.0,85,6,36,5,5,2,0,4.892265703,13.99504885,1.508799754,10.69099301
2021,R32,Gonzaga,UCLA,1,11,-10,36.6241,15.9175,126.111,113.403,89.4872,97.4859,74.7701,64.6928,0.0,0.0,0.0,0.0,0.0,0.0,1,44,1,39,8,2,1,18.90526102,9.05896465,8.901277707,4.26293726
2021,R32,UCLA,Gonzaga,11,1,10,15.9175,36.6241,113.403,126.111,97.4859,89.4872,64.6928,74.7701,0.0,0.0,0.0,0.0,0.0,0.0,44,1,39,1,2,8,0,9.05896465,18.90526102,4.26293726,8.901277707
2021,R64,Baylor,Houston,1,2,-1,29.4969,28.8202,123.265,118.922,93.7679,90.1017,68.3891,64.9246,0.0,0.0,0.0,0.0,0.0,0.0,4,6,3,5,8,2,1,15.6923419,13.99504885,7.6381699,10.69099301
2021,R64,Houston,Baylor,2,1,1,28.8202,29.4969,118.922,123.265,90.1017,93.7679,64.9246,68.3891,0.0,0.0,0.0,0.0,0.0,0.0,6,4,5,3,2,8,0,13.99504885,15.6923419,10.69099301,7.6381699
2021,R64,Baylor,Gonzaga,1,1,0,29.4969,36.6241,123.265,126.111,93.7679,89.4872,68.3891,74.7701,0.0,0.0,0.0,0.0,0.0,0.0,4,1,3,1,8,8,1,15.6923419,18.90526102,7.6381699,8.901277707
2021,R64,Gonzaga,Baylor,1,1,0,36.6241,29.4969,126.111,123.265,89.4872,93.7679,74.7701,68.3891,0.0,0.0,0.0,0.0,0.0,0.0,1,4,1,3,8,8,0,18.90526102,15.6923419,8.901277707,7.6381699
2022,Round16,Gonzaga,Georgia St.,1,16,-15,32.9688,1.84485,121.805,101.532,88.836,99.6875,72.4831,67.1142,0.0,0.0,0.0,0.0,0.0,0.0,1,151,5,97,10,0,1,17.17448089,0.522503047,11.5243278,3.045279446
2022,Round16,Georgia St.,Gonzaga,16,1,15,1.84485,32.9688,101.532,121.805,99.6875,88.836,67.1142,72.4831,0.0,0.0,0.0,0.0,0.0,0.0,151,1,97,5,0,10,0,0.522503047,17.17448089,3.045279446,11.5243278
2022,Round32,Memphis,Boise St.,9,8,1,16.2198,16.412,110.368,108.443,94.1479,92.0306,70.2976,64.6171,0.0,0.0,0.0,0.0,0.0,0.0,28,26,29,12,5,6,1,8.47703264,5.400773211,10.04798804,7.656162845
2022,Round32,Boise St.,Memphis,8,9,-1,16.412,16.2198,108.443,110.368,92.0306,94.1479,64.6171,70.2976,0.0,0.0,0.0,0.0,0.0,0.0,26,28,12,29,6,5,0,5.400773211,8.47703264,7.656162845,10.04798804
2022,Round32,New Mexico St.,Connecticut,12,5,7,10.1026,19.3281,107.805,113.924,97.7021,94.5963,66.1724,64.8837,0.0,0.0,0.0,0.0,0.0,0.0,81,18,34,28,2,5,1,5.343030006,10.76498592,5.237624548,7.40333697
2022,Round32,Connecticut,New Mexico St.,5,12,-7,19.3281,10.1026,113.924,107.805,94.5963,97.7021,64.8837,66.1724,0.0,0.0,0.0,0.0,0.0,0.0,18,81,28,34,5,2,0,10.76498592,5.343030006,7.40333697,5.237624548
2022,Round8,Arkansas,Vermont,4,13,-9,19.0214,13.0669,111.072,110.775,92.0511,97.7084,70.59,64.9527,0.0,0.0,0.0,0.0,0.0,0.0,20,59,18,37,7,0,1,7.340379487,9.934485459,9.990351095,5.300503418
2022,Round8,Vermont,Arkansas,13,4,9,13.0669,19.0214,110.775,111.072,97.7084,92.0511,64.9527,70.59,0.0,0.0,0.0,0.0,0.0,0.0,59,20,37,18,0,7,0,9.934485459,7.340379487,5.300503418,9.990351095
2022,Round32,Notre Dame,Alabama,11,6,5,13.6336,17.3625,111.997,116.098,98.3632,98.7358,65.7294,71.7144,0.0,0.0,0.0,0.0,0.0,0.0,52,25,45,62,2,8,1,10.09812501,10.60548978,4.039769138,5.605693215
2022,Round32,Alabama,Notre Dame,6,11,-5,17.3625,13.6336,116.098,111.997,98.7358,98.3632,71.7144,65.7294,0.0,0.0,0.0,0.0,0.0,0.0,25,52,62,45,8,2,0,10.60548978,10.09812501,5.605693215,4.039769138
2022,Round16,Texas Tech,Montana St.,3,14,-11,24.641,3.80856,109.701,104.531,85.0595,100.723,66.455,67.294,0.0,0.0,0.0,0.0,0.0,0.0,9,125,19,68,8,0,1,7.655427249,2.517401246,15.58373876,2.19939363
2022,Round16,Montana St.,Texas Tech,14,3,11,3.80856,24.641,104.531,109.701,100.723,85.0595,67.294,66.455,0.0,0.0,0.0,0.0,0.0,0.0,125,9,68,19,0,8,0,2.517401246,7.655427249,2.19939363,15.58373876
2022,Round32,Michigan St.,Davidson,7,10,-3,14.8717,14.8028,111.275,116.781,96.4032,101.978,67.5067,64.6212,0.0,0.0,0.0,0.0,0.0,0.0,40,41,44,26,5,2,1,7.505988747,12.583859,6.755046468,2.046647975
2022,Round32,Davidson,Michigan St.,10,7,3,14.8028,14.8717,116.781,111.275,101.978,96.4032,64.6212,67.5067,0.0,0.0,0.0,0.0,0.0,0.0,41,40,26,44,2,5,0,12.583859,7.505988747,2.046647975,6.755046468
2022,E8,Duke,Cal St. Fullerton,2,15,-13,23.7124,2.10306,119.363,104.656,95.6508,102.553,67.3866,65.9926,0.0,0.0,0.0,0.0,0.0,0.0,12,149,9,117,6,0,1,14.98452016,1.570294171,6.56711359,-0.494147792
2022,E8,Cal St. Fullerton,Duke,15,2,13,2.10306,23.7124,104.656,119.363,102.553,95.6508,65.9926,67.3866,0.0,0.0,0.0,0.0,0.0,0.0,149,12,117,9,0,6,0,1.570294171,14.98452016,-0.494147792,6.56711359
2022,Round32,Baylor,Norfolk St.,1,16,-15,26.3204,0.14543,117.874,102.43,91.5538,102.285,67.2084,66.9322,0.0,0.0,0.0,0.0,0.0,0.0,5,168,7,125,10,0,1,13.06510366,-1.045863297,9.321223018,0.822651029
2022,Round32,Norfolk St.,Baylor,16,1,15,0.14543,26.3204,102.43,117.874,102.285,91.5538,66.9322,67.2084,0.0,0.0,0.0,0.0,0.0,0.0,168,5,125,7,0,10,0,-1.045863297,13.06510366,0.822651029,9.321223018
2022,R32,North Carolina,Marquette,8,9,-1,16.0459,14.0024,113.057,109.787,97.0108,95.785,70.1492,70.6644,0.0,0.0,0.0,0.0,0.0,0.0,29,47,24,63,3,5,1,10.38535523,5.518228787,5.92078334,6.194149408
2022,R32,Marquette,North Carolina,9,8,1,14.0024,16.0459,109.787,113.057,95.785,97.0108,70.6644,70.1492,0.0,0.0,0.0,0.0,0.0,0.0,47,29,63,24,5,3,0,5.518228787,10.38535523,6.194149408,5.92078334
2022,Round16,UCLA,Akron,4,13,-9,24.8472,3.48951,116.076,106.151,91.2287,102.661,65.5444,62.0745,0.0,0.0,0.0,0.0,0.0,0.0,8,131,15,83,5,0,1,12.15597393,4.541216095,10.30620023,2.245203501
2022,Round16,Akron,UCLA,13,4,9,3.48951,24.8472,106.151,116.076,102.661,91.2287,62.0745,65.5444,0.0,0.0,0.0,0.0,0.0,0.0,131,8,83,15,0,5,0,4.541216095,12.15597393,2.245203501,10.30620023
2022,Round32,Texas,Virginia Tech,6,11,-5,20.4063,17.8634,111.812,114.268,91.4059,96.4045,63.0969,62.9067,0.0,0.0,0.0,0.0,0.0,0.0,15,23,42,27,5,3,1,7.077204461,11.21470674,9.977023178,6.555085539
2022,Round32,Virginia Tech,Texas,11,6,5,17.8634,20.4063,114.268,111.812,96.4045,91.4059,62.9067,63.0969,0.0,0.0,0.0,0.0,0.0,0.0,23,15,27,42,3,5,0,11.21470674,7.077204461,6.555085539,9.977023178
2022,Round16,Purdue,Yale,3,14,-11,22.2872,2.23432,121.268,101.474,98.9804,99.2392,65.764,68.6807,0.0,0.0,0.0,0.0,0.0,0.0,14,147,13,109,8,0,1,16.37971624,-1.410440159,5.38528878,2.383599532
2022,Round16,Yale,Purdue,14,3,11,2.23432,22.2872,101.474,121.268,99.2392,98.9804,68.6807,65.764,0.0,0.0,0.0,0.0,0.0,0.0,147,14,109,13,0,8,0,-1.410440159,16.37971624,2.383599532,5.38528878
2022,Round32,Murray St.,San Francisco,7,10,-3,16.389,18.3679,111.518,110.756,95.1287,92.3886,65.7834,68.6767,0.0,0.0,0.0,0.0,0.0,0.0,27,21,10,43,2,4,1,10.98339532,6.948093563,8.527110005,8.075439966
2022,Round32,San Francisco,Murray St.,10,7,3,18.3679,16.389,110.756,111.518,92.3886,95.1287,68.6767,65.7834,0.0,0.0,0.0,0.0,0.0,0.0,21,27,43,10,4,2,0,6.948093563,10.98339532,8.075439966,8.527110005
2022,Round16,Arizona,Wright St.,1,16,-15,27.2089,-0.866069,119.64,106.365,92.431,107.231,72.1752,68.4334,0.0,0.0,0.0,0.0,0.0,0.0,2,182,1,146,6,0,1,14.87021051,4.602123665,9.607323138,-1.164149892
2022,Round16,Wright St.,Arizona,16,1,15,-0.866069,27.2089,106.365,119.64,107.231,92.431,68.4334,72.1752,0.0,0.0,0.0,0.0,0.0,0.0,182,2,146,1,0,6,0,4.602123665,14.87021051,-1.164149892,9.607323138
2022,Round32,TCU,Seton Hall,9,8,1,14.909,14.967,108.261,108.487,93.3525,93.5199,65.834,67.2574,0.0,0.0,0.0,0.0,0.0,0.0,38,35,51,47,8,6,1,5.102730486,4.829897878,6.910839024,9.147581652
2022,Round32,Seton Hall,TCU,8,9,-1,14.967,14.909,108.487,108.261,93.5199,93.3525,67.2574,65.834,0.0,0.0,0.0,0.0,0.0,0.0,35,38,47,51,6,8,0,4.829897878,5.102730486,9.147581652,6.910839024
2022,Round8,Houston,UAB,5,12,-7,26.4976,14.0333,117.348,112.489,90.8508,98.456,63.8376,68.7871,0.0,0.0,0.0,0.0,0.0,0.0,4,46,6,36,1,2,1,13.88588413,8.444785176,12.82206301,3.899996891
2022,Round8,UAB,Houston,12,5,7,14.0333,26.4976,112.489,117.348,98.456,90.8508,68.7871,63.8376,0.0,0.0,0.0,0.0,0.0,0.0,46,4,36,6,2,1,0,8.444785176,13.88588413,3.899996891,12.82206301
2022,Round32,Illinois,Chattanooga,4,13,-9,19.5866,11.2724,113.725,110.028,94.138,98.756,67.0758,64.6362,0.0,0.0,0.0,0.0,0.0,0.0,17,72,25,32,6,1,1,11.7206295,6.263815272,8.115771332,4.427288494
2022,Round32,Chattanooga,Illinois,13,4,9,11.2724,19.5866,110.028,113.725,98.756,94.138,64.6362,67.0758,0.0,0.0,0.0,0.0,0.0,0.0,72,17,32,25,1,6,0,6.263815272,11.7206295,4.427288494,8.115771332
2022,Round16,Michigan,Colorado St.,11,6,5,15.6481,15.8566,114.207,114.159,98.5588,98.3029,66.285,65.0792,0.0,0.0,0.0,0.0,0.0,0.0,33,31,56,17,5,5,1,11.1582494,9.563785857,5.447832614,3.223490697
2022,Round16,Colorado St.,Michigan,6,11,-5,15.8566,15.6481,114.159,114.207,98.3029,98.5588,65.0792,66.285,0.0,0.0,0.0,0.0,0.0,0.0,31,33,17,56,5,5,0,9.563785857,11.1582494,3.223490697,5.447832614
2022,Round32,Tennessee,Longwood,3,14,-11,25.2399,2.48399,111.439,106.108,86.1987,103.624,67.1668,66.0454,0.0,0.0,0.0,0.0,0.0,0.0,7,144,4,76,11,0,1,8.520730614,2.930684082,14.14500603,-0.067429824
2022,Round32,Longwood,Tennessee,14,3,11,2.48399,25.2399,106.108,111.439,103.624,86.1987,66.0454,67.1668,0.0,0.0,0.0,0.0,0.0,0.0,144,7,76,4,0,11,0,2.930684082,8.520730614,-0.067429824,14.14500603
2022,Round32,Ohio St.,Loyola Chicago,7,10,-3,15.8224,17.6948,116.627,110.891,100.804,93.196,64.9727,64.5889,0.0,0.0,0.0,0.0,0.0,0.0,32,24,61,31,5,3,1,12.97992022,7.733671733,3.257592933,8.357793773
2022,Round32,Loyola Chicago,Ohio St.,10,7,3,17.6948,15.8224,110.891,116.627,93.196,100.804,64.5889,64.9727,0.0,0.0,0.0,0.0,0.0,0.0,24,32,31,61,3,5,0,7.733671733,12.97992022,8.357793773,3.257592933
2022,E8,Villanova,Delaware,2,15,-13,24.1107,2.283,117.95,106.849,93.8397,104.566,62.55,66.6342,0.0,0.0,0.0,0.0,0.0,0.0,11,145,3,102,7,0,1,13.70135786,2.213881428,8.956176614,-0.442738996
2022,E8,Delaware,Villanova,15,2,13,2.283,24.1107,106.849,117.95,104.566,93.8397,66.6342,62.55,0.0,0.0,0.0,0.0,0.0,0.0,145,11,102,3,0,7,0,2.213881428,13.70135786,-0.442738996,8.956176614
2022,R64,Kansas,Texas Southern,1,16,-15,25.492,-1.33245,119.389,98.1424,93.8965,99.4749,69.0976,67.6207,0.0,0.0,0.0,0.0,0.0,0.0,6,188,2,151,12,1,1,14.33668371,-3.420225348,9.43520231,3.214105236
2022,R64,Texas Southern,Kansas,16,1,15,-1.33245,25.492,98.1424,119.389,99.4749,93.8965,67.6207,69.0976,0.0,0.0,0.0,0.0,0.0,0.0,188,6,151,2,1,12,0,-3.420225348,14.33668371,3.214105236,9.43520231
2022,Round32,Creighton,San Diego St.,9,8,1,13.4685,18.151,105.588,104.106,92.1195,85.9549,66.8916,65.2809,0.0,0.0,0.0,0.0,0.0,0.0,53,22,35,23,7,5,1,2.859284399,1.521549634,9.093206706,13.85420363
2022,Round32,San Diego St.,Creighton,8,9,-1,18.151,13.4685,104.106,105.588,85.9549,92.1195,65.2809,66.8916,0.0,0.0,0.0,0.0,0.0,0.0,22,53,23,35,5,7,0,1.521549634,2.859284399,13.85420363,9.093206706
2022,Round32,Richmond,Iowa,12,5,7,9.82501,23.5269,109.146,121.548,99.3205,98.0208,66.8627,69.5965,0.0,0.0,0.0,0.0,0.0,0.0,83,13,49,14,1,4,1,6.834713075,17.92151569,3.343213944,5.954240956
2022,Round32,Iowa,Richmond,5,12,-7,23.5269,9.82501,121.548,109.146,98.0208,99.3205,69.5965,66.8627,0.0,0.0,0.0,0.0,0.0,0.0,13,83,14,49,4,1,0,17.92151569,6.834713075,5.954240956,3.343213944
2022,Round16,Providence,South Dakota St.,4,13,-9,13.8797,11.4429,111.929,116.763,98.0491,105.32,65.193,69.4008,0.0,0.0,0.0,0.0,0.0,0.0,49,71,16,22,5,0,1,6.792816738,13.79165083,5.216837931,-0.948499116
2022,Round16,South Dakota St.,Providence,13,4,9,11.4429,13.8797,116.763,111.929,105.32,98.0491,69.4008,65.193,0.0,0.0,0.0,0.0,0.0,0.0,71,49,22,16,0,5,0,13.79165083,6.792816738,-0.948499116,5.216837931
2022,Round16,Iowa St.,LSU,11,6,5,13.9459,19.0816,104.382,107.64,90.4362,88.5581,66.0731,68.6446,0.0,0.0,0.0,0.0,0.0,0.0,48,19,69,53,9,6,1,0.065018013,5.250499371,9.157906925,11.14353569
2022,Round16,LSU,Iowa St.,6,11,-5,19.0816,13.9459,107.64,104.382,88.5581,90.4362,68.6446,66.0731,0.0,0.0,0.0,0.0,0.0,0.0,19,48,53,69,6,9,0,5.250499371,0.065018013,11.14353569,9.157906925
2022,Round32,Wisconsin,Colgate,3,14,-11,15.5839,4.21729,110.398,108.276,94.8142,104.059,66.466,67.2561,0.0,0.0,0.0,0.0,0.0,0.0,34,119,20,92,9,0,1,6.881917381,6.860019317,8.375247606,1.419079829
2022,Round32,Colgate,Wisconsin,14,3,11,4.21729,15.5839,108.276,110.398,104.059,94.8142,67.2561,66.466,0.0,0.0,0.0,0.0,0.0,0.0,119,34,92,20,0,9,0,6.860019317,6.881917381,1.419079829,8.375247606
2022,Round8,Miami FL,Southern California,10,7,3,12.6207,14.4494,114.756,110.473,102.136,96.0232,67.2783,66.022,0.0,0.0,0.0,0.0,0.0,0.0,62,42,39,1500,4,0,1,10.06360996,,1.895664789,
2022,Round8,Southern California,Miami FL,7,10,-3,14.4494,12.6207,110.473,114.756,96.0232,102.136,66.022,67.2783,0.0,0.0,0.0,0.0,0.0,0.0,42,62,1500,39,0,4,0,10.06360996,,1.895664789,
2022,Round32,Auburn,Jacksonville St.,2,15,-13,24.453,2.24147,113.602,105.325,89.1491,103.083,70.0205,65.1165,0.0,0.0,0.0,0.0,0.0,0.0,10,146,11,130,8,0,1,10.10324424,2.026076931,13.43951866,0.783452928
2022,Round32,Jacksonville St.,Auburn,15,2,13,2.24147,24.453,105.325,113.602,103.083,89.1491,65.1165,70.0205,0.0,0.0,0.0,0.0,0.0,0.0,146,10,130,11,0,8,0,2.026076931,10.10324424,0.783452928,13.43951866
2022,Round16,Gonzaga,Memphis,1,9,-8,32.9688,16.2198,121.805,110.368,88.836,94.1479,72.4831,70.2976,0.0,0.0,0.0,0.0,0.0,0.0,1,28,5,29,10,5,1,17.17448089,8.47703264,11.5243278,10.04798804
2022,Round16,Memphis,Gonzaga,9,1,8,16.2198,32.9688,110.368,121.805,94.1479,88.836,70.2976,72.4831,0.0,0.0,0.0,0.0,0.0,0.0,28,1,29,5,5,10,0,8.47703264,17.17448089,10.04798804,11.5243278
2022,Round8,Arkansas,New Mexico St.,4,12,-8,19.0214,10.1026,111.072,107.805,92.0511,97.7021,70.59,66.1724,0.0,0.0,0.0,0.0,0.0,0.0,20,81,18,34,7,2,1,7.340379487,5.343030006,9.990351095,5.237624548
